,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,26.446381,26.446381,26.446381,26.446381,25.058992,29607.0
1,2016-01-05,27.054344,27.054344,27.054344,27.054344,25.635059,19738.0
2,2016-01-06,27.358324,27.358324,27.358324,27.358324,25.923096,13158.0
3,2016-01-07,27.358324,27.358324,27.358324,27.358324,25.923096,0.0
4,2016-01-08,27.358324,27.358324,27.358324,27.358324,25.923096,0.0
5,2016-01-11,27.358324,27.358324,27.358324,27.358324,25.923096,0.0
6,2016-01-12,29.790176,36.173786,29.790176,36.173786,34.276093,13158.0
7,2016-01-13,33.133972,33.133972,33.133972,33.133972,31.395746,13158.0
8,2016-01-14,33.437954,33.437954,33.437954,33.437954,31.683783,23027.0
9,2016-01-15,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
10,2016-01-18,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
11,2016-01-19,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
12,2016-01-20,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
13,2016-01-21,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
14,2016-01-22,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
15,2016-01-26,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
16,2016-01-27,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
17,2016-01-28,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
18,2016-01-29,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
19,2016-02-01,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
20,2016-02-02,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
21,2016-02-03,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
22,2016-02-04,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
23,2016-02-05,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
24,2016-02-10,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
25,2016-02-11,33.437954,33.437954,33.437954,33.437954,31.683783,0.0
26,2016-02-12,33.430355,33.430355,33.430355,33.430355,31.676586,131.0
27,2016-02-15,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
28,2016-02-16,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
29,2016-02-17,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
30,2016-02-18,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
31,2016-02-19,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
32,2016-02-22,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
33,2016-02-23,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
34,2016-02-24,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
35,2016-02-25,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
36,2016-02-26,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
37,2016-02-29,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
38,2016-03-01,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
39,2016-03-02,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
40,2016-03-03,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
41,2016-03-04,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
42,2016-03-07,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
43,2016-03-08,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
44,2016-03-09,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
45,2016-03-10,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
46,2016-03-11,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
47,2016-03-14,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
48,2016-03-15,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
49,2016-03-16,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
50,2016-03-17,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
51,2016-03-18,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
52,2016-03-21,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
53,2016-03-22,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
54,2016-03-23,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
55,2016-03-24,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
56,2016-03-28,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
57,2016-03-29,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
58,2016-03-30,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
59,2016-03-31,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
60,2016-04-01,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
61,2016-04-04,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
62,2016-04-05,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
63,2016-04-06,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
64,2016-04-07,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
65,2016-04-08,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
66,2016-04-11,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
67,2016-04-12,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
68,2016-04-13,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
69,2016-04-14,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
70,2016-04-15,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
71,2016-04-18,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
72,2016-04-19,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
73,2016-04-20,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
74,2016-04-22,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
75,2016-04-25,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
76,2016-04-26,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
77,2016-04-27,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
78,2016-04-28,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
79,2016-04-29,33.430355,33.430355,33.430355,33.430355,31.676586,0.0
